779.34,12.780075208
779.99,12.793462738
780.63,12.80661646
781.27,12.819757995
781.91,12.832883435
782.55,12.84598451
783.19,12.859073257
783.84,12.872346452
784.48,12.885394276
785.12,12.898429764
785.76,12.911442372
786.40,12.92443722
787.05,12.937622095
787.69,12.950578191
788.33,12.963519668
788.97,12.976447412
789.61,12.989348255
790.26,13.002437786
790.90,13.01530889
791.54,13.028156018
792.18,13.040990786
792.83,13.054005541
793.47,13.066799013
794.11,13.079580018
794.76,13.092536988
795.40,13.10527682
796.04,13.118004192
796.68,13.130704864
797.33,13.143589332
797.97,13.156261588
798.61,13.16890676
799.26,13.181736538
799.90,13.19435177
800.54,13.206942972
801.19,13.219717918
801.83,13.232276126
802.47,13.244813419
803.12,13.257533572
803.76,13.270034756
804.41,13.282712862
805.05,13.295183085
805.69,13.307627053
806.34,13.320250226
806.98,13.332665522
807.63,13.345246709
808.27,13.357621392
808.91,13.369979536
809.56,13.382505688
810.20,13.3948262
810.85,13.4073192
811.49,13.419598048
812.14,13.432055656
812.78,13.444299112
813.43,13.456714565
814.07,13.468926142
814.71,13.481112126
815.36,13.493472424
816.00,13.5056298
816.65,13.517947885
817.29,13.530063498
817.94,13.542352528
818.58,13.554426338
819.23,13.566675726
819.88,13.578906256
820.52,13.590925328
821.17,13.603119088
821.81,13.615103984
822.46,13.627255444
823.10,13.63920704
823.75,13.6513207
824.39,13.663230446
825.04,13.675313056
825.69,13.687368216
826.33,13.699223095
826.98,13.71124907
827.62,13.723062006
828.27,13.735046451
828.92,13.747013796
829.56,13.75877194
830.21,13.77070061
830.85,13.78242605
831.50,13.7943124
832.15,13.806185265
832.79,13.817853169
833.44,13.829683584
834.09,13.84150049
834.73,13.85311073
835.38,13.864885204
836.03,13.876646127
836.67,13.888198703
837.32,13.899917324
837.97,13.911621029
838.61,13.923117227
839.26,13.934779878
839.91,13.946424823
840.56,13.958044792
841.20,13.96947292
841.85,13.981059235
842.50,13.99262315
843.14,14.003996214
843.79,14.015524029
844.44,14.027031868
845.09,14.038526132
845.74,14.049995252
846.38,14.061270786
847.03,14.072709238
847.68,14.084119728
848.33,14.095515302
848.97,14.106721318
849.62,14.118074528
850.27,14.129414157
850.92,14.140736572
851.57,14.15203328
852.22,14.163316458
852.86,14.174406954
853.51,14.185647738
854.16,14.196874992
854.81,14.208080147
855.46,14.219264556
856.11,14.230435413
856.76,14.241581808
